x,y,z,T
-0.034568076,-0.025,0.327272727,14915.29354
-0.037494333,-0.01994721,0.331818182,14953.02859
-0.044001709,-0.019125235,0.337068793,14936.4306
-0.0423944,-0.025,0.331818182,14892.23879
-0.05,-0.025,0.336363636,14828.27519
-0.05,0.003239964,0.348490721,14911.59027
-0.044836943,-0.007929379,0.344410098,14953.14884
-0.05,-0.003808103,0.343049716,14915.03241
-0.05,-0.01056061,0.337323636,14915.56605
-0.034585511,0.025,0.354545455,14897.30191
-0.029565926,0.020639626,0.354544033,14935.61212
-0.026570702,0.025,0.35,14899.52167
-0.021362305,0.019632103,0.35,14937.95717
0.008510214,0.017011932,0.336363636,14947.75367
0.014748327,0.021668792,0.33616271,14937.84952
0.018629333,0.025,0.336363636,14904.48703
0.026337696,0.025,0.331941387,14910.99321
0.021420697,0.020163736,0.33181362,14947.0855
0.034431948,0.025,0.327313993,14912.25526
0.029407881,0.019987058,0.327272727,14952.28507
0.042382669,0.025,0.322727273,14894.25859
0.037380813,0.01990424,0.322727273,14953.98677
0.04,-0.015,0.263636364,14956.28675
0.04,-0.01525088,0.263636364,14958.1768
0.032127554,-0.015,0.259090909,14948.29713
0.04,-3.87E-04,0.281818182,14949.31953
0.040250101,-3.87E-04,0.281818182,14951.60521
0.04,0.007127554,0.277272727,14955.41133
0.05,-0.025,0.290909091,14826.89668
0.044968066,-0.019930394,0.290911114,14929.65524
0.05,-0.017688661,0.295209687,14890.74797
0.04,0.015,0.281818182,14962.97481
0.040252312,0.015,0.281818182,14964.81905
0.05,-0.010340475,0.299321003,14916.23162
0.045653936,-0.012318819,0.295108499,14952.08682
0.05,-0.003254182,0.303008267,14921.35202
0.044716273,-0.005420662,0.299354962,14961.51515
0.05,0.003734086,0.306609771,14922.96194
0.045005397,0.001582762,0.303502761,14962.12996
0.05,0.010564711,0.310050909,14921.40632
0.044757796,0.007732269,0.308185003,14961.67527
0.045415922,0.013738776,0.314385612,14953.94281
0.043524691,0.018949461,0.318268387,14944.06394
0.05,0.017716661,0.313636364,14895.71758
0.05,0.025,0.318181818,14836.64485
-0.008248871,0.020019582,0.342635754,14939.67274
-0.013844418,0.020029731,0.345712739,14936.37946
-0.018674615,0.025,0.345578343,14901.61956
-0.010805361,0.025,0.341369215,14901.01379
0.010955036,0.025,0.331320667,14914.71856
-6.38E-04,0.016995821,0.340909091,14941.25498
0.003529795,0.025,0.334903258,14917.97192
-0.003731243,0.025,0.338181818,14903.43711
-0.002773948,0.019187479,0.33622005,14943.25999
-0.04,0.015,0.309090909,14944.40565
-0.04,0.01525045,0.309090909,14946.42108
-0.032127554,0.015,0.304545455,14935.74511
-0.044954286,-0.00173088,0.339719438,14956.15952
-0.045685019,0.00539502,0.344712009,14948.6005
-0.045540341,0.012303234,0.349662824,14938.92327
-0.05,0.010441413,0.344598443,14905.22704
-0.045034043,0.020049497,0.354545455,14911.48039
-0.042390803,0.025,0.35,14882.7617
-0.037467647,0.019763049,0.35,14940.01048
-0.05,0.017671518,0.349717664,14877.21488
-0.05,0.025,0.354545455,14810.77379
-0.045423332,-0.013821588,0.332517668,14950.71061
-0.05,-0.017711664,0.331818182,14891.74491
-0.04,-0.015,0.3,14952.81585
-0.04025243,-0.015,0.3,14954.81763
-0.04,-0.007127554,0.295454545,14945.98155
-0.04,3.87E-04,0.3,14946.20722
-0.040250037,3.87E-04,0.3,14948.55585
0.042383591,-0.025,0.286363636,14895.59209
0.034496287,-0.025,0.290909091,14915.08187
0.03803485,-0.020661944,0.286970217,14952.97171
0.030271109,-0.021038685,0.291023017,14955.93683
0.026612931,-0.025,0.295454545,14922.18122
0.018612054,-0.025,0.3,14921.67056
0.011020251,-0.025,0.305256925,14916.35534
0.014082105,-0.0205306,0.300311752,14955.92253
0.021635327,-0.020786514,0.295564607,14958.77347
0.008306629,-0.020135825,0.306080462,14955.59327
0.002884955,-0.019023349,0.309208952,14954.39808
0.003731855,-0.025,0.301818182,14919.63263
-0.003542546,-0.025,0.307609278,14929.56268
6.38E-04,-0.017012495,0.313636364,14948.91119
-0.018613806,-0.025,0.309090909,14922.31639
-0.010942424,-0.025,0.30409506,14921.52412
-0.013046107,-0.020310523,0.308940605,14953.49635
-0.008510214,-0.017023087,0.309090909,14955.21478
-0.026549038,-0.025,0.313636364,14924.11995
-0.020726013,-0.019622505,0.313609578,14957.26754
-0.02931574,-0.020032507,0.31822907,14958.31632
-0.034555233,-0.025,0.318181818,14918.22978
-0.03741449,-0.019905452,0.322727273,14955.74797
-0.042333946,-0.025,0.322727273,14897.15023
-0.043623954,-0.018665943,0.327238985,14947.67644
-0.05,-0.025,0.327272727,14828.08264
-0.05,0.003275072,0.33935123,14914.69021
-0.05,-0.003732327,0.333882207,14918.16622
-0.044800959,-0.007774799,0.335435391,14957.08162
-0.05,-0.010562838,0.328232727,14918.58799
-0.034500785,0.025,0.345454545,14901.47971
-0.029438121,0.020487925,0.345454444,14939.17528
-0.026566498,0.025,0.340909091,14905.40852
-0.021374371,0.019743745,0.340909091,14941.93429
0.008510214,0.016995698,0.327272727,14947.0064
0.013177206,0.020328957,0.327076143,14945.4785
0.018590282,0.025,0.327328842,14913.75479
0.026330311,0.025,0.322851661,14915.41113
0.021482141,0.01985659,0.322727273,14952.14781
0.034554383,0.025,0.318181818,14916.64005
0.029388078,0.019989627,0.318181818,14956.58508
0.042428312,0.025,0.313636364,14900.11629
0.037043245,0.019653932,0.313636364,14958.94281
0.04,-0.015,0.254545455,14962.37453
0.04,-0.015250671,0.254545455,14964.07989
0.032127554,-0.015,0.25,14950.349
0.05,-0.025,0.281818182,14831.33899
0.04,-3.87E-04,0.272727273,14948.15608
0.040250097,-3.87E-04,0.272727273,14950.83576
0.04,0.007127554,0.268181818,14960.62283
0.04,0.015,0.272727273,14970.15382
0.040252447,0.015,0.272727273,14971.81852
0.044845567,-0.019679134,0.281677864,14934.20533
0.05,-0.017683785,0.286109448,14892.9348
0.05,-0.01033755,0.290280836,14918.36746
0.045583303,-0.012305969,0.286024635,14954.44166
0.045457918,0.01377162,0.305309834,14956.48526
0.044882097,-0.005443879,0.290245524,14963.30312
0.05,-0.003117971,0.294055482,14923.87825
0.05,0.003810473,0.297595171,14925.59344
0.044975667,0.001610929,0.294400355,14964.7944
0.05,0.010563091,0.30096,14923.98932
0.044635728,0.007751724,0.299021228,14964.41287
0.05,0.017714523,0.304545455,14898.54064
0.043128509,0.018608223,0.309599224,14954.09897
0.05,0.025,0.309090909,14836.99157
-0.008387733,0.020082894,0.333446697,14943.11128
-0.014539607,0.020613245,0.336614436,14940.82787
-0.018677155,0.025,0.336551396,14901.95464
-0.011071362,0.025,0.332632396,14904.63203
0.010808211,0.025,0.322533664,14912.43093
-6.38E-04,0.017008116,0.331818182,14944.01764
0.003329504,0.025,0.326181818,14922.1064
-0.003730813,0.025,0.329090909,14907.78704
-0.002640831,0.01965384,0.326887851,14945.78013
-0.044802059,-0.001775599,0.330647095,14959.44153
-0.04,0.015,0.3,14948.73929
-0.04,0.015250318,0.3,14950.70534
-0.032127554,0.015,0.295454545,14944.27457
-0.044731227,0.019586802,0.345437387,14919.42752
-0.045618518,0.005399212,0.33561778,14951.45623
-0.045602498,0.012302518,0.340543749,14941.63792
-0.037757386,0.019684267,0.340909091,14943.83963
-0.05,0.010446004,0.335489542,14908.13892
-0.042333015,0.025,0.340909091,14883.80009
-0.05,0.017656548,0.340720207,14880.16533
-0.05,0.025,0.345454545,14817.91161
-0.045514603,-0.013930942,0.323460376,14952.23346
-0.05,-0.017715439,0.322727273,14894.99171
-0.04,-0.015,0.290909091,14955.82993
-0.04025183,-0.015,0.290909091,14957.68724
-0.04,-0.007127554,0.286363636,14948.61214
-0.04,3.87E-04,0.290909091,14950.65588
-0.040250039,3.87E-04,0.290909091,14952.89378
0.042363641,-0.025,0.277272727,14899.49795
0.034613039,-0.025,0.281818182,14919.38714
0.026583077,-0.025,0.286363636,14920.32399
0.037764826,-0.019607548,0.277246848,14960.36033
0.018621735,-0.025,0.290909091,14920.55861
0.029416467,-0.019915186,0.281792174,14961.33403
0.022306361,-0.02119298,0.286416909,14957.46486
0.014798519,-0.021338974,0.291258219,14956.53048
0.010716127,-0.025,0.295770774,14920.92285
0.008310144,-0.020053689,0.297117877,14959.95817
0.002522621,-0.019753632,0.299491903,14957.50083
0.003731815,-0.025,0.292727273,14921.79968
-0.003330366,-0.025,0.298909091,14933.35286
6.38E-04,-0.017021144,0.304545455,14955.70141
-0.010970593,-0.025,0.294934813,14925.10966
-0.013970694,-0.021154112,0.299921321,14955.93704
-0.018723519,-0.025,0.299838312,14924.72799
-0.008510214,-0.016998344,0.3,14960.28601
-0.034534928,-0.025,0.309090909,14924.17094
-0.02128743,-0.02047428,0.304508015,14959.80315
-0.026594526,-0.025,0.304545455,14923.982
-0.028544431,-0.019746212,0.309162914,14962.02207
-0.037018182,-0.019681265,0.314358974,14958.44752
-0.042446015,-0.025,0.313636364,14900.6873
-0.05,-0.025,0.318181818,14838.98589
-0.043269918,-0.018617375,0.317147438,14949.3378
-0.05,0.00322605,0.330309234,14917.49533
-0.044823002,-0.007881516,0.326247623,14959.29141
-0.05,-0.003809537,0.324867898,14920.48677
-0.05,-0.010564414,0.319141818,14919.71065
-0.034558182,0.025,0.336363636,14906.55619
-0.029471,0.020207029,0.336361197,14946.12729
-0.026530047,0.025,0.331756951,14910.15095
-0.021371985,0.019742673,0.331818182,14947.2695
0.008510214,0.016984246,0.318181818,14949.83555
0.013228926,0.019596778,0.317603058,14954.02174
0.018676579,0.025,0.318273017,14912.97549
0.026556653,0.025,0.313636364,14920.23491
0.021478939,0.019857496,0.313636364,14957.41123
0.034583075,0.025,0.309090909,14921.1363
0.029298625,0.020049359,0.309090908,14961.30909
0.042383719,0.025,0.304545455,14901.08651
0.037448546,0.019884372,0.304545455,14961.8595
0.04,-0.015,0.245454545,14965.45434
0.04,-0.015250706,0.245454545,14967.16159
0.032127554,-0.015,0.240909091,14953.03994
0.04,-3.87E-04,0.263636364,14956.51599
0.040250054,-3.87E-04,0.263636364,14958.75757
0.04,0.007127554,0.259090909,14963.27975
0.05,-0.025,0.272727273,14836.67376
0.044729569,-0.019582731,0.272708357,14937.88334
0.05,-0.017689843,0.277008405,14895.42172
0.04,0.015,0.263636364,14974.23813
0.040252242,0.015,0.263636364,14975.95439
0.05,-0.010351072,0.281166168,14920.66184
0.045508563,-0.012283552,0.27692682,14957.39564
0.05,-0.003234797,0.284867151,14926.43721
0.044753773,-0.005399558,0.281167123,14966.28001
0.043750682,0.019354093,0.300808382,14947.00565
0.05,0.025,0.3,14837.27271
0.045516582,0.013720489,0.296251652,14958.86786
0.044947242,0.001784121,0.285217488,14967.8751
0.05,0.003810592,0.288504262,14928.35566
0.05,0.010561824,0.291869091,14926.8862
0.044661001,0.007834402,0.289874846,14967.0133
0.05,0.017711052,0.295454545,14901.62259
-0.008255206,0.020011565,0.324465116,14948.56336
-0.01867831,0.025,0.327411044,14910.50052
-0.014176021,0.020604448,0.327677577,14943.95119
-0.010805289,0.025,0.323189995,14910.04719
0.010800966,0.025,0.313453138,14916.97555
-6.38E-04,0.01698192,0.322727273,14946.10569
0.003392818,0.025,0.316978924,14925.57717
-0.003763377,0.025,0.320124169,14911.67173
-0.002563834,0.019681947,0.317725221,14950.06437
-0.04,0.015,0.290909091,14954.58128
-0.04,0.015250554,0.290909091,14956.37002
-0.032127554,0.015,0.286363636,14950.47573
-0.044936996,-0.001731526,0.321586542,14960.81755
-0.045555041,0.005397561,0.326542678,14954.35424
-0.04503751,0.020048823,0.336363636,14917.48224
-0.045488754,0.012349779,0.331460745,14945.00402
-0.038340374,0.020836091,0.33181645,14940.90417
-0.05,0.010404338,0.326448397,14910.84016
-0.05,0.017672602,0.331509739,14882.70832
-0.042405551,0.025,0.331818182,14885.18795
-0.05,0.025,0.336363636,14818.74166
-0.045421059,-0.013839599,0.314339702,14953.36085
-0.05,-0.017716125,0.313636364,14895.73145
-0.04,-0.015,0.281818182,14956.82439
-0.040251415,-0.015,0.281818182,14958.75295
-0.04,-0.007127554,0.277272727,14945.25852
-0.04,3.87E-04,0.281818182,14950.54311
-0.040250014,3.87E-04,0.281818182,14952.88567
0.04233887,-0.025,0.268181818,14904.11363
0.034572222,-0.025,0.272727273,14924.74013
0.037723511,-0.019946907,0.268179261,14961.86467
0.018612838,-0.025,0.281818182,14924.69759
0.02656209,-0.025,0.277272727,14925.55999
0.028705115,-0.019933808,0.272725011,14961.40326
0.014044984,-0.020377571,0.282214746,14959.97535
0.011021483,-0.025,0.287075106,14922.33833
0.020834077,-0.020114903,0.277374738,14961.19607
0.008245857,-0.020013515,0.288083991,14961.94826
0.003731669,-0.025,0.283636364,14923.19679
0.002458866,-0.019733061,0.290360425,14959.36636
-0.003331486,-0.025,0.289818182,14935.09565
6.38E-04,-0.016993671,0.295454545,14958.62853
-0.008510214,-0.016992327,0.290909091,14966.31192
-0.013592499,-0.02020832,0.290659205,14963.85686
-0.010952775,-0.025,0.285877453,14932.1339
-0.018637587,-0.025,0.290909091,14924.32497
-0.022182236,-0.02107504,0.295408019,14961.23308
-0.02658218,-0.025,0.295454545,14924.40664
-0.042322345,-0.025,0.304545455,14899.12002
-0.037199794,-0.019534358,0.304848485,14963.47284
-0.034564086,-0.025,0.3,14923.11748
-0.029434545,-0.020739298,0.299977582,14962.3181
-0.043360724,-0.018895451,0.308553556,14949.51714
-0.05,-0.025,0.309090909,14835.06825
-0.05,0.003265457,0.321155594,14919.43963
-0.044801378,-0.007776832,0.317255618,14959.82713
-0.05,-0.003839209,0.315776989,14921.52667
-0.05,-0.010563474,0.310050909,14920.83714
-0.034488581,0.025,0.327250186,14912.58827
-0.02884768,0.019782937,0.327267492,14950.80205
-0.026522455,0.025,0.322653253,14914.19548
-0.021363925,0.019852209,0.322727273,14951.48869
0.008510214,0.016993486,0.309090909,14957.38394
0.018589462,0.025,0.30913769,14923.83818
0.012796085,0.019456141,0.308797365,14957.77872
0.026551264,0.025,0.304545455,14928.43161
0.020674568,0.019586086,0.30449916,14962.83144
0.034527414,0.025,0.3,14927.72694
0.028657862,0.019935275,0.299996467,14966.23385
0.042308302,0.025,0.295454545,14903.27301
0.037423815,0.019796093,0.295454545,14966.0756
0.04,-0.015,0.236363636,14967.01389
0.04,-0.015250708,0.236363636,14968.8462
0.032127554,-0.015,0.231818182,14956.54429
0.04,-3.87E-04,0.254545455,14956.06795
0.040250073,-3.87E-04,0.254545455,14958.77907
0.04,0.007127554,0.25,14969.70435
0.04,0.015,0.254545455,14978.25298
0.040252055,0.015,0.254545455,14979.96124
0.05,-0.025,0.263636364,14836.57029
0.045025328,-0.020054887,0.263636364,14937.08433
0.05,-0.01769752,0.267855644,14898.95808
0.05,-0.010373245,0.27204754,14923.61144
0.045568776,-0.012303444,0.26785114,14960.21367
0.05,-0.003223545,0.275782805,14929.52883
0.04474861,-0.005398407,0.272081709,14969.13382
0.05,0.00381076,0.279413353,14931.62091
0.044804801,0.001754314,0.276107514,14971.55985
0.05,0.025,0.290909091,14837.02393
0.043774267,0.019319587,0.292028657,14951.82869
0.045416316,0.013726443,0.287111858,14962.78077
0.05,0.010562485,0.282778182,14930.53552
0.044779258,0.007745859,0.280896584,14970.58309
0.05,0.017758107,0.286683636,14904.83187
-0.008388172,0.020074586,0.315266467,14953.03532
-0.014723282,0.02115136,0.318545046,14947.87213
-0.018694246,0.025,0.318393567,14911.19603
-0.011036118,0.025,0.314394274,14913.87779
0.010942376,0.025,0.304075222,14923.49224
-6.38E-04,0.016983759,0.313636364,14952.05313
0.003490423,0.025,0.307710746,14931.15788
-0.003730363,0.025,0.310909091,14916.2013
-0.002883604,0.019086131,0.309063064,14956.59357
-0.04,0.015,0.281818182,14958.17534
-0.04,0.015250681,0.281818182,14960.04344
-0.032127554,0.015,0.277272727,14953.62384
-0.044810999,-0.00175153,0.312500064,14962.17958
-0.045614149,0.005393947,0.31744216,14956.00133
-0.045523405,0.012313788,0.322360114,14947.44359
-0.05,0.010440218,0.317301738,14912.90413
-0.045035162,0.020051994,0.327272727,14920.72753
-0.04233619,0.025,0.322727273,14890.37666
-0.037810983,0.019779156,0.322727273,14949.8709
-0.05,0.017646827,0.322511405,14886.07179
-0.05,0.025,0.327272727,14819.99348
-0.04551058,-0.013915495,0.305278591,14954.15617
-0.05,-0.017712523,0.304545455,14896.73937
-0.04,-0.015,0.272727273,14956.47939
-0.040251069,-0.015,0.272727273,14958.64175
-0.04,-0.007127554,0.268181818,14954.84524
-0.04,3.87E-04,0.272727273,14952.78127
-0.040250038,3.87E-04,0.272727273,14955.19432
0.042350853,-0.025,0.259090909,14907.22532
0.034473896,-0.025,0.263636364,14921.9136
0.037823604,-0.01968212,0.259139971,14966.96258
0.018580267,-0.025,0.272668018,14923.20211
0.030099058,-0.020961431,0.26360847,14960.89358
0.02655961,-0.025,0.268108777,14925.53171
0.014419415,-0.020832064,0.273795784,14959.43942
0.010714713,-0.025,0.277588955,14922.92285
0.021499202,-0.020169448,0.268240783,14962.64783
0.008311386,-0.02004754,0.278938237,14962.69667
0.003731785,-0.025,0.274545455,14925.67301
0.002885842,-0.019076838,0.28180027,14962.6539
-0.003483033,-0.025,0.280448291,14937.37936
6.38E-04,-0.016978237,0.286363636,14960.02383
-0.008510214,-0.016988959,0.281818182,14967.34377
-0.014008075,-0.021070965,0.281603558,14962.22278
-0.011007939,-0.025,0.276672707,14934.58944
-0.018627608,-0.025,0.281818182,14930.44611
-0.043794326,-0.019390901,0.300715902,14944.64748
-0.05,-0.025,0.3,14834.75223
-0.021520603,-0.020612158,0.286322175,14966.67842
-0.042389041,-0.025,0.295454545,14898.99285
-0.02660901,-0.025,0.286363636,14930.00153
-0.030210474,-0.021325201,0.290820461,14962.0809
-0.034531339,-0.025,0.290909091,14922.67835
-0.037507395,-0.020792485,0.294936692,14959.31472
-0.05,0.003234177,0.312108201,14921.46758
-0.044838439,-0.007929476,0.308042017,14960.33074
-0.05,-0.003836085,0.30668608,14923.26585
-0.05,-0.010561022,0.30096,14922.63531
-0.030034966,0.020987365,0.318172211,14948.86526
-0.034579061,0.025,0.318181818,14909.16356
-0.026518124,0.025,0.313560228,14917.53593
-0.021361483,0.01985589,0.313636364,14954.91037
0.008510214,0.016987753,0.3,14962.29108
0.013909013,0.021020206,0.299840518,14958.20682
0.018621797,0.025,0.3,14925.31658
0.026568118,0.025,0.295454545,14929.13827
0.021387163,0.020575038,0.295406842,14964.8612
0.034587431,0.025,0.290909091,14925.72242
0.030196567,0.021130437,0.290905927,14965.59325
0.042351247,0.025,0.286363636,14905.39226
0.038030847,0.02083274,0.286419195,14962.91829
0.04,-0.015,0.227272727,14969.09326
0.04,-0.015250659,0.227272727,14970.95126
0.032127554,-0.015,0.222727273,14959.92527
0.05,-0.025,0.254545455,14844.62397
0.04,-3.87E-04,0.245454545,14966.13647
0.040250056,-3.87E-04,0.245454545,14968.39706
0.04,0.007127554,0.240909091,14973.77619
0.04,0.015,0.245454545,14983.01061
0.040251656,0.015,0.245454545,14984.58933
0.044446916,-0.019135575,0.254537452,14950.48424
0.05,-0.017702102,0.258831227,14903.49108
0.05,-0.010419931,0.262883055,14927.35705
0.045611676,-0.012273012,0.258735607,14964.23255
0.05,-0.00323269,0.266680713,14933.11887
0.044856398,-0.005442873,0.26298667,14972.74528
0.05,0.025,0.281818182,14845.49724
0.05,0.003720331,0.270232007,14935.78488
0.044961811,0.001606377,0.267135229,14975.11074
0.05,0.010563923,0.273687273,14935.12868
0.044679743,0.007834887,0.271698641,14975.87543
0.043838866,0.019062578,0.282556843,14956.68849
0.045523682,0.013823043,0.278068497,14966.70897
0.05,0.017766623,0.277646061,14910.04687
-0.008250421,0.020015305,0.30627596,14957.52286
-0.018605178,0.025,0.309152608,14918.33458
-0.014045981,0.020421664,0.309520801,14953.23022
-0.010712511,0.025,0.304861683,14918.00858
0.010702275,0.025,0.295454545,14927.43801
-6.38E-04,0.016975921,0.304545455,14957.43852
0.003449333,0.025,0.298695214,14935.55394
-0.00373099,0.025,0.301818182,14921.58196
-0.00255651,0.019684834,0.299535802,14960.01074
-0.04,0.015,0.272727273,14961.8424
-0.04,0.015250908,0.272727273,14963.76144
-0.032127554,0.015,0.268181818,14955.99916
-0.044954445,-0.001730898,0.303352244,14963.98176
-0.044727021,0.019589032,0.318165578,14928.18932
-0.045684982,0.005392571,0.308347906,14958.07023
-0.045532325,0.012289083,0.313288283,14949.34743
-0.05,0.010418339,0.308258872,14915.71078
-0.042364972,0.025,0.313636364,14895.77713
-0.036982077,0.019671549,0.313652025,14953.1385
-0.05,0.017672166,0.313327957,14889.07605
-0.05,0.025,0.318181818,14827.0926
-0.045419669,-0.013820256,0.296154067,14957.29662
-0.05,-0.017708911,0.295454545,14899.05715
-0.04,-0.015,0.263636364,14961.27878
-0.040251364,-0.015,0.263636364,14963.27049
-0.04,-0.007127554,0.259090909,14960.73174
-0.04,3.87E-04,0.263636364,14958.16679
-0.040250024,3.87E-04,0.263636364,14960.58803
0.042382807,-0.025,0.25,14912.77336
0.026531015,-0.025,0.259017868,14925.12844
0.034564728,-0.025,0.254545455,14930.38654
0.037359077,-0.019676317,0.250748917,14969.42847
0.018752507,-0.025,0.263600025,14923.84111
0.02872702,-0.019412394,0.254601525,14968.49277
0.014811397,-0.021268781,0.263995705,14960.01639
0.010820325,-0.025,0.268668218,14924.81183
0.021776115,-0.02022253,0.258577323,14966.16209
0.008392921,-0.020084337,0.269793887,14963.2055
0.002971617,-0.019055437,0.27276871,14964.49841
0.00373185,-0.025,0.265454545,14927.33575
-0.003398325,-0.025,0.27150968,14940.51113
6.38E-04,-0.01697334,0.277272727,14962.27657
-0.008510214,-0.016980606,0.272727273,14968.49584
-0.013111271,-0.020269853,0.272540886,14967.08337
-0.010967692,-0.025,0.267655361,14932.82225
-0.018618198,-0.025,0.272727273,14934.68291
-0.021481479,-0.01994147,0.277272727,14970.95438
-0.026563605,-0.025,0.277272727,14932.45116
-0.043814422,-0.019329057,0.29191286,14948.74609
-0.05,-0.025,0.290909091,14833.79316
-0.029383795,-0.020705674,0.281762348,14968.21094
-0.042401681,-0.025,0.286363636,14902.72978
-0.03457494,-0.025,0.281818182,14926.47802
-0.037529478,-0.020621665,0.285720779,14960.38784
-0.05,0.003229662,0.303030893,14924.18463
-0.05,-0.003808356,0.297595171,14925.88154
-0.044800115,-0.00777329,0.299070602,14963.14474
-0.05,-0.010559793,0.291869091,14925.26741
-0.028765824,0.01951224,0.309090909,14956.57067
-0.034560619,0.025,0.309090909,14917.85422
-0.026554609,0.025,0.304545455,14924.72227
-0.020706641,0.019730493,0.304613688,14958.08338
0.008510214,0.016990004,0.290909091,14968.5404
0.014014999,0.020756646,0.290673727,14964.20568
0.018632793,0.025,0.290909091,14925.97991
0.02657871,0.025,0.286363636,14930.63129
0.022129502,0.021206975,0.286316504,14966.17534
0.03457695,0.025,0.281818182,14932.36053
0.02942968,0.020536019,0.281806974,14973.21946
0.042388664,0.025,0.277272727,14912.26225
0.037365804,0.019832814,0.277229437,14974.74806
0.04,-0.015,0.218181818,14970.06675
0.04,-0.015250618,0.218181818,14972.11989
0.032127554,-0.015,0.213636364,14967.82595
0.04,-3.87E-04,0.236363636,14970.31278
0.040250038,-3.87E-04,0.236363636,14972.51713
0.04,0.007127554,0.231818182,14972.76494
0.044929192,-0.019881186,0.245528139,14946.55493
0.05,-0.025,0.245454545,14845.56926
0.05,-0.017696677,0.249750432,14906.92257
0.04,0.015,0.236363636,14984.37349
0.040251771,0.015,0.236363636,14986.07862
0.05,-0.010424012,0.253723847,14931.39943
0.045523788,-0.012244829,0.249657484,14969.07917
0.05,-0.003106337,0.257691846,14937.29888
0.045160233,-0.005417804,0.253864481,14976.35231
0.05,0.003839202,0.261231535,14939.91254
0.044972494,0.001565079,0.258021712,14979.07381
0.05,0.025,0.272727273,14855.54048
0.045393101,0.013285893,0.268962879,14973.46027
0.05,0.010564333,0.264596364,14939.57565
0.044611293,0.007667338,0.262711683,14980.12829
0.05,0.017715224,0.268181818,14915.53768
0.0428195,0.018291267,0.27277912,14971.7772
-0.008377214,0.020085909,0.297064712,14961.61331
-0.014387643,0.02083094,0.301066953,14956.03603
-0.018611323,0.025,0.3,14920.89963
-0.010715682,0.025,0.295770774,14923.06267
0.010989232,0.025,0.285804823,14935.462
-6.38E-04,0.016984597,0.295454545,14962.02135
0.003518249,0.025,0.289476559,14938.13941
-0.003731559,0.025,0.292727273,14924.40851
-0.00279397,0.019135688,0.290794366,14964.38864
-0.04,0.015,0.263636364,14966.165
-0.04,0.015250968,0.263636364,14968.02283
-0.032127554,0.015,0.259090909,14955.97452
-0.044801263,-0.001775015,0.294283461,14967.77922
-0.04561672,0.005395558,0.299260023,14962.07125
-0.044929736,0.01989394,0.30914968,14928.2034
-0.037757437,0.019711394,0.304495673,14956.03683
-0.045614183,0.012319778,0.304190314,14952.57005
-0.05,0.010429283,0.299168754,14919.43592
-0.042381615,0.025,0.304545455,14895.95163
-0.05,0.017656909,0.304356571,14891.69831
-0.05,0.025,0.309090909,14827.57628
-0.045509944,-0.013913324,0.287100641,14958.76753
-0.05,-0.017709212,0.286363636,14901.54283
-0.04,-0.015,0.254545455,14965.0802
-0.040251461,-0.015,0.254545455,14967.13238
-0.04,-0.007127554,0.25,14965.29569
-0.04,3.87E-04,0.254545455,14964.87538
-0.040250044,3.87E-04,0.254545455,14967.14658
0.042372873,-0.025,0.240909091,14913.57075
0.037652469,-0.020217947,0.242154857,14970.16465
0.034576149,-0.025,0.245454545,14930.5065
0.018574564,-0.025,0.254479286,14929.06956
0.026558974,-0.025,0.25,14932.26275
0.029376618,-0.020543523,0.24546291,14968.48628
0.014147163,-0.020601969,0.254893582,14962.8418
0.011054324,-0.025,0.259813657,14925.87096
0.020938307,-0.019682245,0.249319618,14966.12974
0.008321912,-0.020049769,0.260773633,14965.20945
0.002564883,-0.019701213,0.263165417,14964.52205
0.003731774,-0.025,0.256363636,14928.48125
-0.003330023,-0.025,0.262545455,14941.85423
6.38E-04,-0.016987066,0.268181818,14964.13674
-0.008510214,-0.016997797,0.263636364,14973.59351
-0.013933745,-0.020666514,0.263411755,14969.12733
-0.010901315,-0.025,0.25869697,14939.15727
-0.018626532,-0.025,0.263636364,14931.99041
-0.05,-0.025,0.281818182,14840.72302
-0.020696755,-0.019391291,0.268149748,14972.68043
-0.028564031,-0.020021487,0.272720569,14971.27858
-0.034554505,-0.025,0.272727273,14931.3878
-0.026558604,-0.025,0.268181818,14937.01556
-0.043523666,-0.019022461,0.282321684,14953.51975
-0.036908574,-0.020297269,0.277272014,14965.99989
-0.042331858,-0.025,0.277272727,14906.15132
-0.05,0.003222079,0.293955858,14927.59228
-0.044819671,-0.007879187,0.289858438,14965.78321
-0.05,-0.003808512,0.288504262,14928.44858
-0.05,-0.010560745,0.282778182,14926.86764
-0.029413649,0.020516237,0.30005411,14959.23131
-0.034582327,0.025,0.3,14918.30014
-0.021088618,0.019051526,0.295454545,14964.68613
-0.026607418,0.025,0.295454545,14924.40822
0.008510214,0.017007695,0.281818182,14970.29716
0.013963246,0.020963361,0.281582258,14965.68304
0.018624815,0.025,0.281818182,14933.47148
0.026557284,0.025,0.277272727,14940.25674
0.020656562,0.019526506,0.277242102,14974.241
0.034552896,0.025,0.272727273,14940.59737
0.028569513,0.019931244,0.272677309,14977.4627
0.042381516,0.025,0.268181818,14918.85157
0.037036173,0.019696425,0.267575758,14981.01669
0.04,-0.015,0.209090909,14978.21367
0.04,-0.015250557,0.209090909,14979.93241
0.032127554,-0.015,0.204545455,14970.26835
0.04,-3.87E-04,0.227272727,14972.00624
0.040250003,-3.87E-04,0.227272727,14974.23956
